"time","poolid","name","status","addr","sensortype","type","ph","ec","salt","tds","orp","cl","temp","bat","blerssi","wifissid","wifirssi","wifiip","mqttserver","mqttconnected","mqtttopic","raw"
2026-06-15 12:55:24.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781520924,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 12:53:39.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-21,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781520819,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-21,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-15 12:53:19.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781520799,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 12:51:33.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781520693,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 12:48:37.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-22,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781520517,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-22,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 12:46:04.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781520364,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 12:35:38.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.7,515,283.25,257,570,0.3,22.6,2866,-74,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781519738,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.7,\""ec\"":515,\""salt\"":283.25,\""tds\"":257,\""orp\"":570,\""cl\"":0.3,\""temp\"":22.6,\""bat\"":2866,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 12:32:41.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781519561,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 12:17:56.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.7,520,286.0,260,569,0.3,22.5,2866,-69,pool,-16,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781518676,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.7,\""ec\"":520,\""salt\"":286,\""tds\"":260,\""orp\"":569,\""cl\"":0.3,\""temp\"":22.5,\""bat\"":2866,\""bleRSSI\"":-69,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-16,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 12:17:22.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781518642,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:48:36.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.7,516,283.8,258,569,0.3,22.2,2858,-74,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516916,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.7,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":569,\""cl\"":0.3,\""temp\"":22.2,\""bat\"":2858,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:46:25.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516785,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:45:04.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516704,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:44:06.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-24,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516646,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-24,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:43:08.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516588,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:42:34.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516554,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:41:37.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516497,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:39:51.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516391,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:38:30.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516310,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:37:56.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781516276,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-15 11:37:45.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516265,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:36:48.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781516208,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:22:51.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,516,283.8,258,565,0.3,22.2,2868,-73,pool,-17,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781515371,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":565,\""cl\"":0.3,\""temp\"":22.2,\""bat\"":2868,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-15 11:22:41.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781515361,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:20:33.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781515233,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-15 11:20:23.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-24,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781515223,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-24,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:15:26.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781514926,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 11:11:57.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-20,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781514717,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-20,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 10:52:05.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781513525,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 10:50:38.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781513438,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 10:33:02.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.7,516,283.8,258,530,0.2,22.0,2867,-66,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781512382,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.7,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":530,\""cl\"":0.2,\""temp\"":22,\""bat\"":2867,\""bleRSSI\"":-66,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 10:29:41.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-16,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781512181,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-16,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 10:23:56.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-24,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781511836,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-24,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 10:23:22.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781511802,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-15 10:23:12.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781511792,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 10:19:03.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781511543,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 10:18:29.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781511509,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 09:43:50.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781509430,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 09:41:24.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.7,516,283.8,258,566,0.3,22.0,2863,-75,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781509284,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.7,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":566,\""cl\"":0.3,\""temp\"":22,\""bat\"":2863,\""bleRSSI\"":-75,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 09:35:21.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.7,516,283.8,258,564,0.3,22.0,2861,-74,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781508921,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.7,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":564,\""cl\"":0.3,\""temp\"":22,\""bat\"":2861,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 09:33:11.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781508791,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 09:15:29.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781507729,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 09:10:06.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781507406,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 08:56:45.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.7,516,283.8,258,608,0.5,22.0,2860,-71,pool,-22,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781506605,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.7,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":608,\""cl\"":0.5,\""temp\"":22,\""bat\"":2860,\""bleRSSI\"":-71,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-22,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 08:55:23.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.7,516,283.8,258,606,0.5,22.0,2865,-71,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781506523,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.7,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":606,\""cl\"":0.5,\""temp\"":22,\""bat\"":2865,\""bleRSSI\"":-71,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
